,road,km,type,name,length,condition,lat,lon,model_type
269,N1,362.889,Box Culvert,DOLERCHARA CULVERT,12.4,A,21.5051319429577,92.0744452552816,bridge
270,N1,362.691,Box Culvert,DOLERCHARA CULVERT,7.5,A,21.5065069274647,92.0733026419014,bridge
271,N1,362.168,Box Culvert,ROSHIDNAGAR CULVERT,2.5,A,21.5104396976562,92.0708606554687,bridge
272,N1,361.751,Box Culvert,RASHIDNAGAR,3.0,A,21.5137419731132,92.069340890566,bridge
273,N1,361.043,Box Culvert,KALIRCHAR,5.0,A,21.5195088091891,92.0666746302702,bridge
274,N1,360.89,Box Culvert,KALIRCHARA BAZAR BOX CULVERT,15.4,A,21.5207709407407,92.0661440629629,bridge
275,N1,360.551,Box Culvert,KALIRCHARA BOX CULVERT,8.0,A,21.5237332279069,92.0655747598837,bridge
276,N1,360.345,Box Culvert,SHAT GOREA PARA BOX CULVERT,14.0,A,21.5255297395348,92.0653252244186,bridge
277,N1,358.03,PC Girder Bridge,eidgaon,44.6,C,21.5470666065573,92.0668953754098,bridge
278,N1,357.264,PC Girder Bridge,EIDGAON BAZAR PC GIDER BRIDGE,46.0,A,21.5554256122448,92.0679503244898,bridge
279,N1,356.631,Box Culvert,ISLAMABAD KHODIA BARI BOX CULVERT,7.0,A,21.5594892512064,92.0689481,bridge
280,N1,356.517,Box Culvert,ISLAMABAD KHODIABARI BOX CULVERT,4.8,A,21.5603042595174,92.0691476,bridge
281,N1,356.261,Box Culvert,KHODIA BARI PRIMARY BOX CULVERT,9.5,A,21.5623201688888,92.0698139251851,bridge
282,N1,354.739,Box Culvert,NAEK KHALI BOX CULVERT,12.4,A,21.5744075162901,92.0707446712247,bridge
283,N1,353.694,Box Culvert,EAST NAPITL KHAL BOX CULVERT,2.5,A,21.5830741250341,92.0657158465116,bridge
284,N1,353.162,Box Culvert,NAPITE KHALI,4.5,C,21.5876028,92.0649047857142,bridge
285,N1,352.641,Box Culvert,NAPITE KHALI CULVERT,1.4,A,21.5894309740196,92.0630313509804,bridge
286,N1,352.064,Box Culvert,FULCHARI BAZAR,14.0,A,21.5960736973421,92.0614095408637,bridge
287,N1,351.628,Box Culvert,FULCHARI CULVERT,9.3,A,21.5985935301507,92.061801241206,bridge
288,N1,350.99,Box Culvert,FULCHARI (NEWPARA,5.2,A,21.6051753127979,92.0621198087829,bridge
289,N1,350.674,Box Culvert,FULCHARI (NEWPARA,7.0,A,21.6065189670012,92.0623070695106,bridge
290,N1,349.759,RCC Girder Bridge,khutakhali bazar,45.3,B,21.618376660401,92.0691713375939,bridge
291,N1,349.092,Box Culvert,KHUTAKHALI,1.45,B,21.6225351880109,92.0737034768392,bridge
292,N1,345.911,Box Culvert,PAGOLARIBIL,4.5,A,21.6480847609561,92.0733292227091,bridge
293,N1,345.592,PC Girder Bridge,Boyragir Khil Bridge,60.03,C,21.6508560658227,92.0735619202531,bridge
294,N1,344.531,PC Girder Bridge,Dulahajar Bridge,54.03,C,21.6600543017045,92.0751025664772,bridge
295,N1,344.209,Box Culvert,DULAHAJARA CULVERT,3.5,A,21.6629404415143,92.075071645953,bridge
296,N1,343.243,Box Culvert,DULAHAJARA (SAFARI PARK,14.0,A,21.6721049602836,92.0763992531915,bridge
297,N1,342.77,RCC Girder Bridge,Polia Fari Bridge,58.57,C,21.676279289928,92.0768074748201,bridge
298,N1,339.648,Box Culvert,CHOHAJANIYA (2,9.3,A,21.7028300370967,92.0786456251612,bridge
299,N1,338.859,Box Culvert,CHOHAJANYA (1,12.8,A,21.7092513759013,92.0806750603415,bridge
300,N1,337.019,Box Culvert,HASIRUGIGI,12.6,A,21.7240739341074,92.083544148476,bridge
301,N1,336.237,RCC Girder Bridge,Pasiyakali Bridge,38.4,C,21.7309878314917,92.0838156441988,bridge
302,N1,336.054,Box Culvert,PASIYAKALI BOX CULVERT,5.2,A,21.7326068595588,92.0837488330882,bridge
303,N1,335.38,Box Culvert,KUMARIKOOL BOX CULVERT,14.0,A,21.7385629191489,92.0831876319149,bridge
304,N1,335.192,Box Culvert,BANDI BAZAR BOX CULVERT,9.3,B,21.7401466184971,92.0826243745664,bridge
305,N1,331.259,RCC Girder Bridge,Mathamuhuri Bridge,294.15,D,21.7715943354948,92.0821099546075,bridge
306,N1,330.931,Box Culvert,DIDDA BAZAR BOX CULVERT,15.7,A,21.7735339222222,92.0839144733333,bridge
307,N1,329.499,Box Culvert,NOLBELA BOX CULVERT,14.2,B,21.7841953311111,92.0792425355555,bridge
308,N1,329.181,Box Culvert,NOL BELA BOX CULVERT,21.0,A,21.786997484,92.0789493159999,bridge
309,N1,329.084,Box Culvert,NOL BELA-1 BOX CULVERT,20.6,A,21.787854008387,92.0788540064516,bridge
310,N1,327.312,Box Culvert,BANIYAR CHORA,14.0,A,21.8034238025641,92.0772322128205,bridge
311,N1,325.49,Box Culvert,BODOITOLI BOX CULVERT,14.0,A,21.8181692602209,92.0739442353591,bridge
312,N1,325.153,Box Culvert,BODAITALI BOX CULVERT,12.4,A,21.8211428750483,92.0740201388781,bridge
313,N1,324.607,RCC Girder Bridge,Bodoitola Bridge,45.0,C,21.8257831806122,92.0723466282313,bridge
314,N1,324.331,Box Culvert,AKOTA BAZAR BOX CULVERT,7.3,A,21.8280258214285,92.0713035547619,bridge
315,N1,323.619,Box Culvert,ATKOTA,15.8,A,21.8341033152866,92.0682735910828,bridge
316,N1,322.823,Box Culvert,HAR BAG BOX CULVERT,3.0,A,21.8403935683229,92.0649325472049,bridge
317,N1,322.5,Box Culvert,HAR BAG BOX CULVERT,4.5,A,21.8429700741784,92.0635984638497,bridge
318,N1,321.536,Box Culvert,HARBANG,2.1,A,21.8508595323144,92.0609491344978,bridge
319,N1,321.305,Box Culvert,ALIPUR BOX CULVERT,14.3,A,21.8529287900552,92.0609576198894,bridge
320,N1,320.513,PC Girder Bridge,Harbang Chora Bridge,56.2,C,21.8599725797297,92.0601907085585,bridge
321,N1,320.189,Box Culvert,HARBANG,3.0,A,21.8628351415656,92.0594848712238,bridge
322,N1,318.796,Box Culvert,HARBANG,3.0,A,21.8751197401574,92.0591098413385,bridge
323,N1,318.11,Box Culvert,GHOIL MARA BOX CULVERT,9.3,A,21.8812215213685,92.0590015447779,bridge
324,N1,317.001,Box Culvert,HARBHANG CHOR,13.64,A,21.8910236519337,92.0597010756906,bridge
325,N1,315.009,Box Culvert,AZIZ NAGOR 2,9.2,A,21.909622912133,92.0605661266144,bridge
326,N1,314.502,Box Culvert,AZIZ NAGOR 1,4.0,A,21.9140727206278,92.0605472089686,bridge
327,N1,314.144,Box Culvert,AZIZ NOGAR BOX CULVERT,3.0,A,21.9167591663366,92.0599899313531,bridge
328,N1,313.947,Box Culvert,AZIZNAGOR BOX CULVERT,2.0,A,21.9179119605128,92.0597362988034,bridge
329,N1,312.609,Box Culvert,AZIZ NOGOR FOREST BOX CULVERT,4.7,A,21.93038125,92.0596840375,bridge
330,N1,312.354,Box Culvert,AZIZNAGOR FOREST BOX CULVERT,4.5,A,21.9323086726114,92.0608009579617,bridge
331,N1,312.138,Box Culvert,BACK FILD BOX CULVERT,9.3,A,21.9339454415019,92.0616661541501,bridge
332,N1,311.886,Box Culvert,BRICK FIELD BOX CULVERT,4.5,A,21.9360290154471,92.0625427235772,bridge
333,N1,310.723,Box Culvert,SANTI BOX CULVERT,1.4,A,21.9453993720173,92.0669286609544,bridge
334,N1,309.971,RCC Girder Bridge,Santi Bridge,22.3,B,21.9520795406909,92.0678138084453,bridge
335,N1,309.355,Box Culvert,BON PUKUL PARA BOX CULVERT,3.0,A,21.9580321636363,92.0663932818182,bridge
336,N1,309.038,Box Culvert,BONPUKR PARA BOX CULVERT,8.2,A,21.9592401112903,92.0652791298387,bridge
337,N1,308.652,RCC Girder Bridge,Rataykul Bridge,22.4,A,21.9622138572549,92.0633168764705,bridge
338,N1,307.981,Box Culvert,AODU NAGOR (2 BOX CULVERT,1.5,A,21.9689581196808,92.0641501117021,bridge
339,N1,307.229,Box Culvert,MUSKAMPANI PARA BOX CULVERT,2.5,A,21.9738684029498,92.0683204789577,bridge
340,N1,306.139,Box Culvert,SHIX DAR PARA BOX CULVERT,3.5,A,21.979298574269,92.0758492263157,bridge
341,N1,305.794,Box Culvert,HATIAR PULL BOX CULVERT,18.7,A,21.9804623633858,92.0788716271653,bridge
342,N1,305.527,RCC Girder Bridge,Hatirpul Bridge,22.4,B,21.9819040437735,92.080773326415,bridge
343,N1,304.857,RCC Girder Bridge,Adunagar Bridge,22.0,B,21.9870408741379,92.0839943655172,bridge
344,N1,304.449,Box Culvert,ZADUNAGOR BUS STATION BOX CULVERT,14.2,A,21.990280244375,92.08568596625,bridge
345,N1,304.217,PC Girder Bridge,KHASMOHAL ADUNAICR PC GIDER BRIDGE,58.8,A,21.9922334387096,92.0863582073732,bridge
346,N1,303.793,Box Culvert,ZADUNAPUR SHAPIR FILLING STATION -(2 BOX CULVERT,12.4,A,21.9957410021937,92.0874460645338,bridge
347,N1,303.782,Box Culvert,ZADUNAGOR FILLING BOX CULVERT,3.0,A,21.9958359641681,92.0874589126142,bridge
348,N1,303.237,Box Culvert,DIGIRPAR BOX CULVERT,6.2,A,22.00042964,92.0883193766666,bridge
349,N1,302.729,Box Culvert,DIGIRPARK BOX CULVERT,12.6,A,22.0041726139784,92.0905686346236,bridge
350,N1,302.237,Box Culvert,LOHAGORA L.S BOX CULVERT,3.0,A,22.0078200503225,92.0927765812903,bridge
351,N1,300.406,Box Culvert,AMIRABAD LOHAGORA BOX CULVERT,10.0,A,22.0204980278439,92.1014277681473,bridge
352,N1,299.756,Box Culvert,AMIRABAD LOHAGOR BOX CULVERT,2.0,A,22.0260045474972,92.1026967443826,bridge
353,N1,299.434,PC Girder Bridge,AMIRABAD PC GIDER BRIDGE,68.8,A,22.0287013636363,92.1034293272727,bridge
354,N1,299.057,Box Culvert,AMIRABAD BOX CULVERT,2.5,A,22.031864884656,92.1041246666666,bridge
355,N1,298.405,Box Culvert,TALOCKDNR PARA BOX CULVERT,2.5,A,22.0375898525773,92.1039891092783,bridge
356,N1,297.569,Box Culvert,BARO AWLIA(R,13.64,A,22.0440962566176,92.1070629529411,bridge
357,N1,297.034,Box Culvert,PODUA BAZAR BOX CULVERT,6.0,A,22.0483713234624,92.1081938519362,bridge
358,N1,296.647,Box Culvert,PODUA BAZAR BOX CULVERT,12.6,A,22.0519296419354,92.1090613887096,bridge
359,N1,296.135,Box Culvert,PODUA NOYA PARA BOX CULVERT,8.2,A,22.0565051155339,92.1090854592233,bridge
360,N1,295.625,Box Culvert,NOYA PARA BOX CULVERT,2.5,A,22.06088615,92.10773337,bridge
361,N1,295.295,PC Girder Bridge,KHORIANAGAR BRIDGE,38.8,A,22.0637567157894,92.1071061094736,bridge
362,N1,294.77,Box Culvert,THAKUR DIGI BOX CULVERT,2.0,A,22.0679099558303,92.1055530035335,bridge
363,N1,294.534,RCC Girder Bridge,Raj Ghata Bridge,30.3,B,22.0695600813559,92.1042754237288,bridge
364,N1,293.134,Box Culvert,MITADIGI,12.6,A,22.080520608,92.0984855314285,bridge
365,N1,292.426,Box Culvert,MITADIGI ACADEMY,2.0,A,22.0840668315789,92.093196937799,bridge
366,N1,290.719,Box Culvert,KOACHIA(MADARBHI,11.2,A,22.0935775004504,92.0805047995495,bridge
367,N1,289.889,Box Culvert,KARANERHAT CULVERT,7.2,A,22.09827857,92.074800422,bridge
368,N1,288.329,Box Culvert,KARANERHAT CULVERT,5.0,A,22.1133524851063,92.0726869042553,bridge
369,N1,287.487,Box Culvert,NOYA KHALAR MUK (KARANIERHAT BOX CULVERT,20.4,A,22.1204875006655,92.0719705134775,bridge
370,N1,287.144,Box Culvert,NOYAKHALARMUK,15.4,A,22.1230775989717,92.071701048329,bridge
371,N1,286.631,RCC Girder Bridge,NOYAKHALAR MUK,28.0,A,22.1277338010309,92.0710012276288,bridge
372,N1,286.378,PC Girder Bridge,PATANER PULL(BRIDGE,34.6,A,22.1299160285714,92.0706024714285,bridge
373,N1,286.08,Box Culvert,PATATR PULL CULVERT,15.4,A,22.1325208428571,92.0701565366459,bridge
374,N1,285.58,Box Culvert,MOULOVER DOKAN,12.4,A,22.1369522329341,92.0699301281437,bridge
375,N1,284.134,Box Culvert,KATGOR CULVERT,9.2,A,22.1498523145631,92.0696330718446,bridge
376,N1,282.994,RCC Girder Bridge,Sangu Bridge,211.0,B,22.1586272806451,92.0682063096774,bridge
377,N1,280.299,Box Culvert,NOYARHAT,12.3,B,22.1739178955307,92.0532925435754,bridge
378,N1,276.281,Box Culvert,KHOLGHAR CUL,9.2,B,22.2049837597806,92.0383312340036,bridge
379,N1,275.943,RCC Girder Bridge,Mazar Point Bridge,50.8,D,22.2071026538461,92.03633246993,bridge
380,N1,274.66,Box Culvert,GASBAREA COLLEGE BOX CULVERT,9.2,A,22.2155873504854,92.0290230394174,bridge
381,N1,273.878,Box Culvert,GASBAREA BOX CULVERT,14.0,A,22.2222719897959,92.0273785979591,bridge
382,N1,273.443,Box Culvert,NORTH JOARA PAKKAR DOKAN,9.4,B,22.2260608528604,92.0264650356979,bridge
383,N1,273.008,Steel Beam & RCC Slab,Kanchon Nagar Bridge,12.7,B,22.2314978226851,92.0249656611111,bridge
384,N1,272.356,Box Culvert,KANCHANAGAR CUL,14.0,A,22.2366345532374,92.0232647489208,bridge
385,N1,271.89,Box Culvert,ROWSONAT CUL,14.0,A,22.24038615762,92.0217918336116,bridge
386,N1,270.642,Box Culvert,MOJAFFORABAD,9.4,A,22.2487130149162,92.0158341025875,bridge
387,N1,269.99,Box Culvert,MOJAFFORABAD BOX CULVERT,6.0,A,22.2531199613981,92.0119718729483,bridge
388,N1,269.721,Box Culvert,MOJAFFARABAD,9.2,A,22.2549374824626,92.0103021287313,bridge
389,N1,269.199,Box Culvert,AJIMPUR CUL,9.8,C,22.2590515857142,92.0081111238095,bridge
390,N1,268.954,RCC Girder Bridge,KHORNA BVS STATION,14.8,C,22.2611613745967,92.0073035838709,bridge
391,N1,267.818,Box Culvert,KHORNA CULVERT,3.0,A,22.2710895749999,92.00559725,bridge
392,N1,266.424,Box Culvert,KOMOLMUNSHE HAT BOX CULVERT,14.0,B,22.2811424692972,91.9995571696216,bridge
393,N1,265.483,PC Girder Bridge,SRIMI BRIDGE,60.5,C,22.2859320161666,91.992309198,bridge
394,N1,264.369,Box Culvert,PALYA BUS STATION,12.4,A,22.2911451997412,91.9833668252263,bridge
395,N1,262.116,PC Girder Bridge,PATIYA BRIDGE,50.8,C,22.3006016043999,91.9658457726,bridge
396,N1,259.795,Box Culvert,UZIRPUR HIGH SCHOOL,3.0,A,22.3084394099236,91.9483886979643,bridge
397,N1,257.94,Steel Beam & RCC Slab,Pirol,5.3,A,22.3137565607999,91.9339832312,bridge
398,N1,256.89,Box Culvert,UTTOR SONAPUR,3.0,A,22.3157468089473,91.9243524131578,bridge
399,N1,256.378,Box Culvert,MONSHA CULVERT,3.0,A,22.3137546831094,91.9203176378118,bridge
400,N1,255.505,Box Culvert,MUNSHA BOX CULVERT(L,10.8,B,22.3083189877358,91.9142153009434,bridge
401,N1,255.505,Box Culvert,tassi bazer(R,3.0,A,22.3083189877358,91.9142153009434,bridge
402,N1,254.333,Box Culvert,KUSUMPUR BOX CULVERT,3.0,A,22.3035365502293,91.9044227217889,bridge
403,N1,253.777,Box Culvert,SHANTERHAT BOX CULVERT,3.1,B,22.3021025781938,91.8992582823788,bridge
404,N1,252.506,Box Culvert,SHANTERHAT CULVERT,3.0,B,22.2988369230769,91.8873512822898,bridge
405,N1,251.538,PC Girder Bridge,SHIKALBAHA BRIDGE,116.5,C,22.2962698699619,91.8807528022813,bridge
406,N1,251.281,Box Culvert,SHIKALBAHA BOX CULVERT,3.0,A,22.2944653526717,91.876717971374,bridge
407,N1,250.841,Box Culvert,SHIKALBAHA MORE,3.0,A,22.2926079302013,91.8730201176733,bridge
408,N1,250.519,Box Culvert,NOLBILA CULVERT,3.0,A,22.2916421411764,91.8702911411764,bridge
409,N1,250.215,Slab Culvert,ISLAMPUR CULVERT,1.5,A,22.2932366309133,91.8684360651053,bridge
410,N1,249.674,Box Culvert,KADUMTOLI CULVERT,3.0,A,22.2975350260563,91.866363031514,bridge
411,N1,249.348,Box Culvert,SHIKALBAHA BOX CULVERT,5.7,B,22.3002851293515,91.8652980307167,bridge
412,N1,249.04,Box Culvert,SOUTH MITTACHORI,3.0,A,22.3026235524271,91.8635646970873,bridge
413,N1,248.499,Box Culvert,SHIKALBAHA,15.2,C,22.306457756,91.860449028,bridge
414,N1,247.637,RCC Girder Bridge,SHIKALBAHA BRIDGE,11.0,C,22.3129265129032,91.856181916129,bridge
415,N1,246.02,Truss With Timber Deck,Hajrath Sha Amanath Satu,914.0,C,22.3266451369152,91.852759390139,bridge
416,N1,244.975,RCC Girder Bridge,Rajakhali Bridge,49.31,C,22.3349153368556,91.8533979043814,bridge
417,N1,244.856,RCC Girder Bridge,Tulatuli Bridge,40.38,C,22.3357673216494,91.8538536927835,bridge
418,N1,244.367,RCC Girder Bridge,5 No hafez bazar Bridge,39.67,C,22.3395393508599,91.8533871579852,bridge
419,N1,242.898,RCC Girder Bridge,BAKULIA BRIDGE,14.7,B,22.3522674714754,91.852622049836,bridge
420,N1,242.016,Box Culvert,BOALIA BOX CULVERT,4.65,C,22.3599057425992,91.8522694918171,bridge
421,N1,231.966,Box Culvert,CORNAIL HAT BOX CULVERT,3.0,A,22.3696841276595,91.7739258709219,bridge
422,N1,230.921,Box Culvert,GLAXO BOX CULVERT,8.3,A,22.3797011826666,91.7670476533333,bridge
423,N1,230.13,Box Culvert,PAKKA MATA BOX CULVERT,3.0,A,22.38524588272,91.76250565776,bridge
424,N1,229.203,PC Girder Bridge,GAMMON BRIDGE,18.0,A,22.3927175345622,91.7590882138248,bridge
425,N1,228.797,Box Culvert,T. B HOSPITAL GATE BOX CULVERT,3.0,A,22.3963398830265,91.7582551580777,bridge
