,Unnamed: 0,road,km,type,name,length,condition,lat,lon,model_type,id
0,0.0,N1,462.254,source,source,0.0,A,20.8629167,92.298083,source,0
1,,N1,461.1835,link,link,2159.0,A,20.8719509614849,92.2979302,link,1
2,1.0,N1,460.113,RCC Girder Bridge,Yaknat Bridge,35.9,C,20.8809852229698,92.2977774,bridge,2
3,,N1,459.9895,link,link,266.0,A,20.88202783585195,92.29797017879744,link,3
4,2.0,N1,459.866,Box Culvert,BUS STAND TEKNAF BOX CULVERT,1.5,C,20.8830704487341,92.2981629575949,bridge,4
5,,N1,459.7735,link,link,186.0,A,20.88381858639235,92.2984394233122,link,5
6,3.0,N1,459.681,Box Culvert,BUS STAND TEKNAF BOX CULVERT,1.5,A,20.8845667240506,92.2987158890295,bridge,6
7,,N1,459.24,link,link,901.0,A,20.8873625883056,92.2972169845417,link,7
8,4.0,N1,458.799,RCC Girder Bridge,Eskahal Bridge,37.3,C,20.8901584525606,92.2957180800539,bridge,8
9,,N1,458.506,link,link,609.0,A,20.891214783297798,92.29335105669361,link,9
10,5.0,N1,458.213,RCC Girder Bridge,NAITOM PARA RCC GIDER BRIDGE,9.0,B,20.892271114035,92.2909840333333,bridge,10
11,,N1,457.98199999999997,link,link,471.0,A,20.89368036416035,92.28946820595235,link,11
12,6.0,N1,457.751,RCC Girder Bridge,Naitong Para (3 Bridge,9.0,A,20.8950896142857,92.2879523785714,bridge,12
13,,N1,457.558,link,link,398.0,A,20.896094234285698,92.286506572619,link,13
14,7.0,N1,457.365,RCC Girder Bridge,NAITOM PARA RCC GIDER BRIDGE,15.1,B,20.8970988542857,92.2850607666666,bridge,14
15,,N1,456.957,link,link,835.0,A,20.89949189354155,92.2824671781886,link,15
16,8.0,N1,456.549,RCC Girder Bridge,NAITAN PARA RCC GIDER BRIDGE,23.0,B,20.9018849327974,92.2798735897106,bridge,16
17,,N1,456.45399999999995,link,link,205.0,A,20.902543853291903,92.2794591239815,link,17
18,9.0,N1,456.359,RCC Girder Bridge,BARIY TOLI RCC GIDER BRIDGE,6.1,B,20.9032027737864,92.2790446582524,bridge,18
19,,N1,456.323,link,link,79.0,A,20.90344701885195,92.278868945621,link,19
20,10.0,N1,456.287,RCC Girder Bridge,BAROY TOLI RCC GIDER BRIDGE,8.3,C,20.9036912639175,92.2786932329896,bridge,20
21,,N1,456.2255,link,link,136.0,A,20.90413155953605,92.27838503556694,link,21
22,11.0,N1,456.164,RCC Girder Bridge,BAROY TOLI RCC GIDER BRIDGE,17.5,C,20.9045718551546,92.2780768381443,bridge,22
23,,N1,456.11400000000003,link,link,110.0,A,20.90493849607045,92.27782536701736,link,23
24,12.0,N1,456.064,Slab Culvert,BARITOLI BOX CULVERT,2.8,A,20.9053051369863,92.2775738958904,bridge,24
25,,N1,456.0195,link,link,92.0,A,20.90564114247685,92.27732972721344,link,25
26,13.0,N1,455.975,Slab Culvert,BORYTOLI SLAB CULVERT,2.8,A,20.9059771479674,92.2770855585365,bridge,26
27,,N1,455.87,link,link,213.0,A,20.9067125554963,92.2765723057388,link,27
28,14.0,N1,455.765,Slab Culvert,BORY TOLI SLAB CULVERT,2.8,A,20.9074479630252,92.2760590529411,bridge,28
29,,N1,455.7265,link,link,93.0,A,20.907740045378098,92.2758748191176,link,29
30,15.0,N1,455.688,RCC Girder Bridge,Baroy toli (1 Bridge,29.3,C,20.908032127731,92.2756905852941,bridge,30
31,,N1,455.592,link,link,212.0,A,20.9087445170045,92.275238957221,link,31
32,16.0,N1,455.496,RCC Girder Bridge,KARAN TOLI RCC GIDER BRIDGE,10.6,A,20.909456906278,92.2747873291479,bridge,32
33,,N1,455.4715,link,link,60.0,A,20.909640013565,92.27466525762324,link,33
34,17.0,N1,455.447,RCC Girder Bridge,KARUM TOLI RCC GIDER BRIDGE,10.6,A,20.909823120852,92.2745431860986,bridge,34
35,,N1,455.4065,link,link,98.0,A,20.91012580840805,92.27434139439455,link,35
36,18.0,N1,455.366,RCC Girder Bridge,KARUMTOLI BRIDGE,23.7,C,20.9104284959641,92.2741396026905,bridge,36
37,,N1,455.286,link,link,172.0,A,20.9110263973094,92.27374100179364,link,37
38,19.0,N1,455.206,Slab Culvert,KARUM TOLI BOX CULVERT,1.3,A,20.9116242986547,92.2733424008968,bridge,38
39,,N1,455.134,link,link,162.0,A,20.91214972729345,92.27303176146535,link,39
40,20.0,N1,455.062,RCC Girder Bridge,KARUMTOLI,34.3,B,20.9126751559322,92.2727211220339,bridge,40
41,,N1,454.9155,link,link,312.0,A,20.913655118483298,92.271963911879,link,41
42,21.0,N1,454.769,Slab Culvert,KARUMTOLI (3BOX CULVERT,2.8,A,20.9146350810344,92.2712067017241,bridge,42
43,,N1,454.721,link,link,98.0,A,20.91500290172405,92.27096533620684,link,43
44,22.0,N1,454.673,Box Culvert,KAKUM TOLI CHACK BOX CULVERT,1.2,B,20.9153707224137,92.2707239706896,bridge,44
45,,N1,454.5855,link,link,179.0,A,20.91603861022645,92.27029055691341,link,45
46,23.0,N1,454.498,RCC Girder Bridge,Sholo Bandar Teknaf Bridge,6.0,C,20.9167064980392,92.2698571431372,bridge,46
47,,N1,454.414,link,link,174.0,A,20.917351319019602,92.26947901871145,link,47
48,24.0,N1,454.33,RCC Girder Bridge,Karumtoli choto(1 Bridge,6.0,A,20.91799614,92.2691008942857,bridge,48
49,,N1,454.2745,link,link,115.0,A,20.91844216999995,92.26890427214285,link,49
50,25.0,N1,454.219,Box Culvert,KARUNTON BOX CULVERT,1.2,A,20.9188881999999,92.26870765,bridge,50
51,,N1,454.0845,link,link,288.0,A,20.9199079228301,92.26808022896225,link,51
52,26.0,N1,453.95,RCC Girder Bridge,Karumtoli Bridge,37.6,C,20.9209276456603,92.2674528079245,bridge,52
53,,N1,453.661,link,link,598.0,A,20.9231583368721,92.2661989832273,link,53
54,27.0,N1,453.372,Slab Culvert,DONMIA,2.7,D,20.9253890280839,92.2649451585301,bridge,54
55,,N1,453.211,link,link,341.0,A,20.92676320779195,92.26462317770255,link,55
56,28.0,N1,453.05,RCC Girder Bridge,DONOMIA,34.8,C,20.9281373875,92.264301196875,bridge,56
57,,N1,452.92150000000004,link,link,276.0,A,20.9292685334407,92.26413999843746,link,57
58,29.0,N1,452.793,Slab Culvert,DONDOMIA,2.7,A,20.9303996793814,92.2639787999999,bridge,58
59,,N1,452.7085,link,link,177.0,A,20.931137725901998,92.26384571249994,link,59
60,30.0,N1,452.624,RCC Girder Bridge,DOMDO MIA,13.5,B,20.9318757724226,92.263712625,bridge,60
61,,N1,452.5925,link,link,76.0,A,20.93215090219065,92.26366301249999,link,61
62,31.0,N1,452.561,RCC Girder Bridge,DOMDO MIA BRIDGE,13.5,B,20.9324260319587,92.2636134,bridge,62
63,,N1,452.2725,link,link,609.0,A,20.93486564597935,92.262994185,link,63
64,32.0,N1,451.984,RCC Girder Bridge,DONDO MIA CHAK POST BRIDGE,51.0,B,20.93730526,92.26237497,bridge,64
65,,N1,451.65599999999995,link,link,701.0,A,20.940046891436147,92.26148589111699,link,65
66,33.0,N1,451.328,RCC Girder Bridge,DHANDO MIA,38.6,C,20.9427885228723,92.260596812234,bridge,66
67,,N1,451.1355,link,link,405.0,A,20.9443196576928,92.260465056117,link,67
68,34.0,N1,450.943,Box Culvert,DOMMO MIA BOX CULVERT,1.2,A,20.9458507925133,92.2603333,bridge,68
69,,N1,450.851,link,link,186.0,A,20.94647279246875,92.26006080378785,link,69
70,35.0,N1,450.759,Slab Culvert,DONDO MIA BOX CULVERT,2.7,A,20.9470947924242,92.2597883075757,bridge,70
71,,N1,450.679,link,link,162.0,A,20.94762423969035,92.25952581791825,link,71
72,36.0,N1,450.599,Box Culvert,DONDO MIA BOX CULVERT,1.5,A,20.9481536869565,92.2592633282608,bridge,72
73,,N1,450.52250000000004,link,link,172.0,A,20.9486494096137,92.2588421081543,link,73
74,37.0,N1,450.446,RCC Girder Bridge,DOMDO MIA BRIDGE,37.2,C,20.9491451322709,92.2584208880478,bridge,74
75,,N1,450.073,link,link,768.0,A,20.952041987266398,92.256976070512,link,75
76,38.0,N1,449.7,RCC Girder Bridge,JADIMURA BRIDGE.,7.5,A,20.9549388422619,92.2555312529762,bridge,76
77,,N1,449.5695,link,link,265.0,A,20.9560194276015,92.25509195589984,link,77
78,39.0,N1,449.439,Box Culvert,JADIMORH BOX CULVERT,1.2,A,20.9571000129411,92.2546526588235,bridge,78
79,,N1,449.27,link,link,359.0,A,20.95852250415265,92.25418569894815,link,79
80,40.0,N1,449.101,RCC Girder Bridge,Jadirghat Bridge,41.75,C,20.9599449953642,92.2537187390728,bridge,80
81,,N1,449.0135,link,link,200.0,A,20.960684070003502,92.25348636596495,link,81
82,41.0,N1,448.926,RCC Girder Bridge,Noya Para Bridge,9.2,A,20.9614231446428,92.2532539928571,bridge,82
83,,N1,448.75350000000003,link,link,350.0,A,20.96280621334305,92.25256788156784,link,83
84,42.0,N1,448.581,Box Culvert,NOYA PARA BOX CULVERT(R,1.2,A,20.9641892820433,92.2518817702786,bridge,84
85,43.0,N1,448.581,Box Culvert,NOYA PARA (MUSJID BOX CULVERT(L,1.2,A,20.9641892820433,92.2518817702786,bridge,85
86,,N1,448.531,link,link,101.0,A,20.964578586867297,92.25165532045085,link,86
87,44.0,N1,448.481,Box Culvert,NOYA PARA CULVERT,1.2,A,20.9649678916913,92.2514288706231,bridge,87
88,,N1,448.43600000000004,link,link,91.0,A,20.96526824332335,92.2511506317507,link,88
89,45.0,N1,448.391,Box Culvert,NOYA PARA CULVERT,1.2,A,20.9655685949554,92.2508723928783,bridge,89
90,,N1,448.22249999999997,link,link,342.0,A,20.9667110050407,92.2499222439181,link,90
91,46.0,N1,448.054,RCC Girder Bridge,Mosinni Mor Bridge,8.8,B,20.967853415126,92.2489720949579,bridge,91
92,,N1,447.97349999999994,link,link,166.0,A,20.9685052489423,92.24881249805365,link,92
93,47.0,N1,447.893,Box Culvert,NAYA PARA BOX CULVERT,1.2,A,20.9691570827586,92.2486529011494,bridge,93
94,,N1,447.647,link,link,508.0,A,20.971217629881,92.2490145081821,link,94
95,48.0,N1,447.401,RCC Girder Bridge,Noya Para Bridge,30.4,C,20.9732781770034,92.2493761152148,bridge,95
96,,N1,447.2425,link,link,334.0,A,20.97460769930305,92.24968299036,link,96
97,49.0,N1,447.084,Slab Culvert,NAYAPARA BOX CULVERT,2.8,A,20.9759372216027,92.2499898655052,bridge,97
98,,N1,446.897,link,link,394.0,A,20.97748259947845,92.25060635618306,link,98
99,50.0,N1,446.71,RCC Girder Bridge,LADAPARA RCC GIDER BRIDGE,36.6,C,20.9790279773542,92.2512228468609,bridge,99
100,,N1,446.5725,link,link,294.0,A,20.98017984815015,92.2516681649663,link,100
101,51.0,N1,446.435,Box Culvert,LADA BAZAR BOX CULVERT,1.2,C,20.9813317189461,92.2521134830717,bridge,101
102,,N1,445.9565,link,link,973.0,A,20.98534499073985,92.2533423579105,link,102
103,52.0,N1,445.478,RCC Girder Bridge,Ala Khali Kuna Para Bridge,29.9,C,20.9893582625336,92.2545712327493,bridge,103
104,,N1,444.8965,link,link,1184.0,A,20.9943820795814,92.25414632963304,link,104
105,53.0,N1,444.315,RCC Girder Bridge,Rongi-Khali Bridge,12.5,C,20.9994058966292,92.2537214265168,bridge,105
106,,N1,443.9395,link,link,759.0,A,21.002615596427802,92.2530006327159,link,106
107,54.0,N1,443.564,Slab Culvert,RONGI HALI BOX CULVERT,2.8,B,21.0058252962264,92.252279838915,bridge,107
108,,N1,443.294,link,link,564.0,A,21.0077969715309,92.25090878148279,link,108
109,55.0,N1,443.024,RCC Girder Bridge,Chowdhory Para Bridge,45.6,C,21.0097686468354,92.2495377240506,bridge,109
110,,N1,442.5925,link,link,887.0,A,21.0128488406052,92.2471472120253,link,110
111,56.0,N1,442.161,Slab Culvert,NAT MURA PARA BOX CULVERT,1.9,A,21.015929034375,92.2447567,bridge,111
112,,N1,442.0675,link,link,189.0,A,21.016635395206798,92.2442975881642,link,112
113,57.0,N1,441.974,Slab Culvert,NILA DOGA PARA BOX CULVERT,2.8,A,21.0173417560386,92.2438384763284,bridge,113
114,,N1,441.82,link,link,311.0,A,21.018575251573,92.24332625200715,link,114
115,58.0,N1,441.666,Slab Culvert,NILA - DORGA- PARA-(1 BOX,2.8,A,21.0198087471074,92.2428140276859,bridge,115
116,,N1,441.3215,link,link,692.0,A,21.022734309438853,92.24230909877114,link,116
117,59.0,N1,440.977,Slab Culvert,NILA. BARAR BOX CULVERT,2.9,A,21.0256598717703,92.2418041698564,bridge,117
118,,N1,440.8505,link,link,257.0,A,21.0268071699247,92.2416949972163,link,118
119,60.0,N1,440.724,Slab Culvert,NILLA BOX CULVERT (1,4.4,A,21.0279544680791,92.2415858245762,bridge,119
120,,N1,440.376,link,link,714.0,A,21.03099265691775,92.24114609826594,link,120
121,61.0,N1,440.028,RCC Girder Bridge,Nila-Hoab Rabg Bridge,32.1,C,21.0340308457564,92.2407063719557,bridge,121
122,,N1,439.8035,link,link,468.0,A,21.035837902693,92.23987920338524,link,122
123,62.0,N1,439.579,Box Culvert,ALI AXBAR PARA BOX CULVERT,6.2,A,21.0376449596296,92.2390520348148,bridge,123
124,,N1,439.40700000000004,link,link,348.0,A,21.039042905555497,92.23835307777776,link,124
125,63.0,N1,439.235,Box Culvert,MOULOVI BAZAR BOX CULVERT,1.2,C,21.0404408514814,92.2376541207407,bridge,125
126,,N1,439.121,link,link,229.0,A,21.041353026370402,92.23720466351895,link,126
127,64.0,N1,439.007,Box Culvert,MOULOVI BAZAR BOX CULVERT (1,1.2,C,21.0422652012594,92.2367552062972,bridge,127
128,,N1,438.75649999999996,link,link,517.0,A,21.0443625246454,92.2359379228336,link,128
129,65.0,N1,438.506,RCC Girder Bridge,MOULIVI BAZAR FISHARI BRIDGE,31.7,C,21.0464598480314,92.23512063937,bridge,129
130,,N1,438.2335,link,link,561.0,A,21.048654227190298,92.2343168882035,link,130
131,66.0,N1,437.961,Box Culvert,KHARANG KHAIL,1.2,C,21.0508486063492,92.233513137037,bridge,131
132,,N1,437.72249999999997,link,link,479.0,A,21.051394632804197,92.23160481604936,link,132
133,67.0,N1,437.484,Box Culvert,KHARANG KHALI - BOX CUVERT (1,2.8,C,21.0519406592592,92.2296964950617,bridge,133
134,,N1,437.2735,link,link,428.0,A,21.0531137094907,92.22857759660491,link,134
135,68.0,N1,437.063,RCC Girder Bridge,Naya Bazar(3 Bridge,11.8,C,21.0542867597222,92.2274586981481,bridge,135
136,,N1,436.926,link,link,285.0,A,21.05529055621975,92.2270519906501,link,136
137,69.0,N1,436.789,RCC Girder Bridge,Naya Bazar(2 Bridge,9.4,D,21.0562943527173,92.2266452831521,bridge,137
138,,N1,436.6945,link,link,194.0,A,21.057142057937547,92.22657716438304,link,138
139,70.0,N1,436.6,Box Culvert,NOYA BAZAR CULVERT,1.2,C,21.0579897631578,92.226509045614,bridge,139
140,,N1,436.494,link,link,228.0,A,21.058931712461252,92.22644562746385,link,140
141,71.0,N1,436.388,RCC Girder Bridge,Noya Bazar(1 Bridge,30.9,C,21.0598736617647,92.2263822093137,bridge,141
142,,N1,436.068,link,link,656.0,A,21.06245675502025,92.22545837956105,link,142
143,72.0,N1,435.748,Box Culvert,NINA BAZAR BOX CULVERT,1.2,A,21.0650398482758,92.2245345498084,bridge,143
144,,N1,435.48400000000004,link,link,532.0,A,21.06728809080455,92.22455165823749,link,144
145,73.0,N1,435.22,RCC Girder Bridge,GIM - MOGARI BRIDGE,7.5,C,21.0695363333333,92.2245687666666,bridge,145
146,,N1,435.1165,link,link,214.0,A,21.07038410448715,92.22443056762815,link,146
147,74.0,N1,435.013,RCC Girder Bridge,GIMON KHALI BRIDGE,5.8,B,21.071231875641,92.2242923685897,bridge,147
148,,N1,434.922,link,link,186.0,A,21.0718624111721,92.22390258869045,link,148
149,75.0,N1,434.831,Box Culvert,NOYA PARA,1.3,A,21.0724929467032,92.2235128087912,bridge,149
150,,N1,434.702,link,link,262.0,A,21.07333536581735,92.22288087665585,link,150
151,76.0,N1,434.573,RCC Girder Bridge,NAYAPARA,5.8,A,21.0741777849315,92.2222489445205,bridge,151
152,,N1,434.4715,link,link,209.0,A,21.07494747258155,92.2218421709089,link,152
153,77.0,N1,434.37,RCC Girder Bridge,NOYA PARA (1 BRIDGE,6.1,C,21.0757171602316,92.2214353972973,bridge,153
154,,N1,434.247,link,link,251.0,A,21.0764998626158,92.220682733264,link,154
155,78.0,N1,434.124,Slab Culvert,NOYA PARA (1 BOX CULVERT,3.0,A,21.077282565,92.2199300692307,bridge,155
156,,N1,433.975,link,link,300.0,A,21.0782534554885,92.2190266821249,link,156
157,79.0,N1,433.826,Box Culvert,KHANCHOR PARA- BOX CULVERT,1.0,A,21.079224345977,92.2181232950191,bridge,157
158,,N1,433.7455,link,link,162.0,A,21.079833665845598,92.21776368322381,link,158
159,80.0,N1,433.665,Box Culvert,KHANCHOR PARA (2,1.0,A,21.0804429857142,92.2174040714285,bridge,159
160,,N1,433.553,link,link,225.0,A,21.081342465830048,92.2170026445731,link,160
161,81.0,N1,433.441,Box Culvert,RHANCHOR PARA BOX CULVERT,1.2,A,21.0822419459459,92.2166012177177,bridge,161
162,,N1,433.30949999999996,link,link,271.0,A,21.0833272249492,92.2162605315861,link,162
163,82.0,N1,433.178,RCC Girder Bridge,KHAN GOR PARA BRIDGE,14.0,B,21.0844125039525,92.2159198454545,bridge,163
164,,N1,433.051,link,link,262.0,A,21.08545610197625,92.21551547272725,link,164
165,83.0,N1,432.924,Box Culvert,KHANGOR PRAMARY (2,1.2,A,21.0864997,92.2151111,bridge,165
166,,N1,432.8945,link,link,61.0,A,21.08672942485545,92.21497373742775,link,166
167,84.0,N1,432.865,Slab Culvert,KHAN GIOR PARA (1,2.8,A,21.0869591497109,92.2148363748555,bridge,167
168,,N1,432.7425,link,link,247.0,A,21.08791309190745,92.21426597095375,link,168
169,85.0,N1,432.62,Box Culvert,KANGOR PARA MOZGID,1.2,A,21.088867034104,92.213695567052,bridge,169
170,,N1,432.5155,link,link,211.0,A,21.089696528966847,92.21329007863235,link,170
171,86.0,N1,432.411,Slab Culvert,KANGOR PARA,2.7,A,21.0905260238297,92.2128845902127,bridge,171
172,,N1,432.3005,link,link,224.0,A,21.09145437742115,92.2125978688405,link,172
173,87.0,N1,432.19,Slab Culvert,KUTUB - DIA PARA (3,4.2,A,21.0923827310126,92.2123111474683,bridge,173
174,,N1,432.068,link,link,247.0,A,21.093413973275702,92.21199370518775,link,174
175,88.0,N1,431.946,Box Culvert,KUTUB DIA PARA CULVERT,2.7,A,21.0944452155388,92.2116762629072,bridge,175
176,,N1,431.91150000000005,link,link,72.0,A,21.09473824072675,92.21156818020046,link,176
177,89.0,N1,431.877,Box Culvert,KUTUB DIA PARA (1 CULVERT,2.7,A,21.0950312659147,92.2114600974937,bridge,177
178,,N1,431.63750000000005,link,link,481.0,A,21.096951148746797,92.21055900664155,link,178
179,90.0,N1,431.398,Box Culvert,UNCHING OPLONG CULVERT (1,1.2,A,21.0988710315789,92.2096579157894,bridge,179
180,,N1,431.2825,link,link,233.0,A,21.099724223062147,92.2091179833492,link,180
181,91.0,N1,431.167,Box Culvert,ON SIFAPAING BOX CULVERT,3.0,A,21.1005774145454,92.208578050909,bridge,181
182,,N1,431.0725,link,link,208.0,A,21.1013034924471,92.20825875307075,link,182
183,92.0,N1,430.978,RCC Girder Bridge,Unchi-Prong Bridge,34.2,C,21.1020295703488,92.2079394552325,bridge,183
184,,N1,430.78,link,link,414.0,A,21.10366200184105,92.20766880761624,link,184
185,93.0,N1,430.582,Box Culvert,LAMBA BIL BOX,1.2,C,21.1052944333333,92.20739816,bridge,185
186,,N1,430.43449999999996,link,link,296.0,A,21.106563866666647,92.20675273227269,link,186
187,94.0,N1,430.287,Box Culvert,LAMBA BIL (3 BOX CULVERT,1.2,A,21.1078333,92.2061073045454,bridge,187
188,,N1,430.17949999999996,link,link,217.0,A,21.108074917441847,92.20572064297035,link,188
189,95.0,N1,430.072,Slab Culvert,LAM BA BIL (2 BOX CULVERT,2.8,A,21.1083165348837,92.2053339813953,bridge,189
190,,N1,429.99199999999996,link,link,163.0,A,21.108543939534847,92.20508592558136,link,190
191,96.0,N1,429.912,Box Culvert,LAMBA - BIL - (1 BOX CULVERT,2.8,A,21.108771344186,92.2048378697674,bridge,191
192,,N1,429.8155,link,link,195.0,A,21.10932761733105,92.2041087591694,link,192
193,97.0,N1,429.719,Box Culvert,LAMBABIL MIDDLE,1.2,A,21.1098838904761,92.2033796485714,bridge,193
194,,N1,429.66700000000003,link,link,105.0,A,21.11034702063485,92.20273767142855,link,194
195,98.0,N1,429.615,Box Culvert,LAMBABIL MIDDLE PARA,1.2,A,21.1108101507936,92.2020956942857,bridge,195
196,,N1,429.553,link,link,125.0,A,21.1113515828436,92.20134424820665,link,196
197,99.0,N1,429.491,Box Culvert,LAMBA-BIL PORA,1.2,A,21.1118930148936,92.2005928021276,bridge,197
198,,N1,429.286,link,link,417.0,A,21.11322553224785,92.19930681684625,link,198
199,100.0,N1,429.081,RCC Girder Bridge,Tasse Bridge,12.8,D,21.1145580496021,92.1980208315649,bridge,199
200,,N1,428.9855,link,link,199.0,A,21.11526619787795,92.19754766193626,link,200
201,101.0,N1,428.89,Slab Culvert,TASSI-PARA BAR,2.8,A,21.1159743461538,92.1970744923076,bridge,201
202,,N1,428.734,link,link,315.0,A,21.11721764224785,92.19668336066155,link,202
203,102.0,N1,428.578,Box Culvert,AMTULI BOX CULVERT,3.4,A,21.1184609383419,92.1962922290155,bridge,203
204,,N1,428.3365,link,link,521.0,A,21.120015415053302,92.1949045974489,link,204
205,103.0,N1,428.095,RCC Girder Bridge,Hoacx Kang Barbar Bridge,72.6,B,21.1215698917647,92.1935169658823,bridge,205
206,,N1,428.03200000000004,link,link,164.0,A,21.1220523042894,92.1932387630296,link,206
207,104.0,N1,427.969,RCC Girder Bridge,HOA EX KANG BAZAE,3.2,A,21.1225347168141,92.1929605601769,bridge,207
208,,N1,427.9435,link,link,59.0,A,21.12272276238935,92.19284145486719,link,208
209,105.0,N1,427.918,RCC Girder Bridge,Moa Ex Kang Bridge,13.0,C,21.1229108079646,92.1927223495575,bridge,209
210,,N1,427.861,link,link,122.0,A,21.1233356509972,92.1924406188086,link,210
211,106.0,N1,427.804,RCC Girder Bridge,WHIKE KANG BRIDGE,3.35,A,21.1237604940298,92.1921588880597,bridge,211
212,,N1,427.71299999999997,link,link,187.0,A,21.1244320913769,92.19176317904464,link,212
213,107.0,N1,427.622,RCC Girder Bridge,Wheke Kang Bridge,6.4,D,21.125103688724,92.1913674700296,bridge,213
214,,N1,427.42650000000003,link,link,395.0,A,21.12648034931695,92.19028139837815,link,214
215,108.0,N1,427.231,Box Culvert,WHIKE KANG BOX CULVERT,1.2,B,21.1278570099099,92.1891953267267,bridge,215
216,,N1,427.1925,link,link,78.0,A,21.12808984819815,92.18893358453451,link,216
217,109.0,N1,427.154,Box Culvert,WHIKE KANG BOX CULVERT,1.2,A,21.1283226864864,92.1886718423423,bridge,217
218,,N1,427.09749999999997,link,link,114.0,A,21.12866438423415,92.18828772717714,link,218
219,110.0,N1,427.041,Box Culvert,W HIME KANG BOX CULVERT,1.2,A,21.1290060819819,92.187903612012,bridge,219
220,,N1,426.978,link,link,131.0,A,21.12938709009005,92.18747530660659,link,220
221,111.0,N1,426.915,RCC Girder Bridge,Balu Khali Bridge,7.9,D,21.1297680981982,92.1870470012012,bridge,221
222,,N1,426.898,link,link,39.0,A,21.129870909909897,92.18693142672669,link,222
223,112.0,N1,426.881,Box Culvert,BALU KHALI -2 BOX CULVERT,1.2,C,21.1299737216216,92.1868158522522,bridge,223
224,,N1,426.71799999999996,link,link,329.0,A,21.13093530448895,92.18575379422956,link,224
225,113.0,N1,426.555,RCC Girder Bridge,BALUR KHALI -(1 RCC GIDER BRIDGE,4.7,B,21.1318968873563,92.1846917362069,bridge,225
226,,N1,426.2185,link,link,677.0,A,21.1330678448927,92.18192522660544,link,226
227,114.0,N1,425.882,RCC Girder Bridge,DMONIR GONA RCC GIDER BRIDGE,3.3,A,21.1342388024291,92.179158717004,bridge,227
228,,N1,425.7985,link,link,169.0,A,21.13457685910925,92.17854833876515,link,228
229,115.0,N1,425.715,Box Culvert,ULIBANIA BOX CULVERT,1.3,C,21.1349149157894,92.1779379605263,bridge,229
230,,N1,425.585,link,link,263.0,A,21.13547810672095,92.1769974772115,link,230
231,116.0,N1,425.455,RCC Girder Bridge,ULUBANIA RCC GIDER BRIDGE,4.8,A,21.1360412976525,92.1760569938967,bridge,231
232,,N1,425.361,link,link,198.0,A,21.136326916795,92.1752798867921,link,232
233,117.0,N1,425.267,RCC Girder Bridge,Porbo Kata Khali Bridge,15.2,C,21.1366125359375,92.1745027796875,bridge,233
234,,N1,425.025,link,link,492.0,A,21.136973792876447,92.1722569961168,link,234
235,118.0,N1,424.783,Box Culvert,ULI BANIA BOX CULVERT,1.2,C,21.1373350498154,92.1700112125461,bridge,235
236,,N1,424.68,link,link,213.0,A,21.13747375315195,92.16903495894479,link,236
237,119.0,N1,424.577,RCC Girder Bridge,KATA KHALI RCC GIDER BRIDGE,12.3,D,21.1376124564885,92.1680587053435,bridge,237
238,,N1,424.486,link,link,204.0,A,21.13776676970765,92.1672060624278,link,238
239,120.0,N1,424.395,RCC Girder Bridge,GIVATOLI RCC GIDER BRIDGE,32.0,C,21.1379210829268,92.1663534195121,bridge,239
240,,N1,424.33299999999997,link,link,141.0,A,21.137993789308197,92.16577560975605,link,240
241,121.0,N1,424.271,Box Culvert,GIVA TOLI BOX CULVERT,1.2,A,21.1380664956896,92.1651978,bridge,241
242,,N1,424.173,link,link,198.0,A,21.1384768398846,92.1644178537313,link,242
243,122.0,N1,424.075,RCC Girder Bridge,GIVA TOLI RCC GIDER BRIDGE,3.3,A,21.1388871840796,92.1636379074626,bridge,243
244,,N1,423.93949999999995,link,link,274.0,A,21.1395488195688,92.1625955012437,link,244
245,123.0,N1,423.804,RCC Girder Bridge,GIVATOLI RCC GIDER BRIDGE,3.3,A,21.140210455058,92.1615530950248,bridge,245
246,,N1,423.73699999999997,link,link,143.0,A,21.14053761061355,92.1610376616915,link,246
247,124.0,N1,423.67,RCC Girder Bridge,Karontoli Bridge,15.4,C,21.1408647661691,92.1605222283582,bridge,247
248,,N1,423.55600000000004,link,link,237.0,A,21.141705510503897,92.1599757222436,link,248
249,125.0,N1,423.442,RCC Girder Bridge,KARUN TOLI RCC GIDER BRIDGE,3.3,B,21.1425462548387,92.159429216129,bridge,249
250,,N1,423.113,link,link,689.0,A,21.14515696459405,92.15823592061095,link,250
251,126.0,N1,422.784,RCC Girder Bridge,PALONG KHALI RCC GIDER BRIDGE,58.0,C,21.1477676743494,92.1570426250929,bridge,251
252,,N1,422.6155,link,link,374.0,A,21.148829161709997,92.1561291233271,link,252
253,127.0,N1,422.447,RCC Bridge,PALONG KHALI BAZAR BRIDGE,15.2,C,21.1498906490706,92.1552156215613,bridge,253
254,,N1,422.264,link,link,378.0,A,21.151176964157898,92.15431510417685,link,254
255,128.0,N1,422.081,RCC Girder Bridge,PALONG KHALI BAZAR (1,9.4,C,21.1524632792452,92.1534145867924,bridge,255
256,,N1,421.71950000000004,link,link,729.0,A,21.1554583769465,92.1529670750863,link,256
257,129.0,N1,421.358,Box Culvert,PALONG KHALI CULVERT,3.0,C,21.1584534746478,92.1525195633802,bridge,257
258,,N1,421.257,link,link,205.0,A,21.15932898778685,92.1525226404864,link,258
259,130.0,N1,421.156,Box Culvert,DAIM PARA CULVERT,3.0,A,21.1602045009259,92.1525257175926,bridge,259
260,,N1,421.054,link,link,206.0,A,21.1610901227087,92.15242859227084,link,260
